0.065446491,-0.768663758
-1.529015472,-0.429530789
1.709933713,0.698852527
1.167791453,1.012626382
-1.801100877,-0.318612956
-1.635678878,-0.028595348
1.219903753,0.746434631
-0.261751551,-0.624929392
-1.619258039,-0.47983949
-1.843295822,-0.166944311
1.35999602,0.949958266
0.422918565,-0.734953401
-1.68576139,0.106867276
0.906299949,1.091051619
-1.564783215,-0.846753941
-0.025784901,-1.186725394
0.830273236,1.14504612
1.224504318,1.350667586
-0.153945955,-0.717043009
0.863588095,1.068246134
-1.433863659,-0.238129705
0.038447686,-0.746350223
-1.585679225,0.084993545
0.635988795,-0.58477698
0.244172423,-0.53172465
-2.196803585,0.494736772
1.032350299,-0.556879995
-0.288580665,-0.399725278
0.20597008,-0.801715358
-1.2107308,-0.349241089
1.334236838,0.772148901
1.194801518,1.047885558
0.991747695,0.892020077
-1.835621904,-0.048397325
0.084157208,-0.715643258
-1.489701752,-0.192996041
0.387824181,-0.82060119
-0.014480441,-0.977984099
-2.0521341,-0.021291254
0.103311943,-0.821627806
-0.44189315,-0.657109736
1.103909263,1.024811819
-1.592277594,-0.17374038
-1.47344152,-0.02202853
-1.355147041,0.229710671
0.0412337,-1.237766221
0.476151699,-1.136721237
1.04335676,0.823459047
-0.079618817,-0.856773935
0.87065059,1.080528414
1.402673133,1.075251192
0.801111567,1.283428255
-0.165275155,-1.235838039
-0.337792209,-0.591943234
0.806107487,-0.737521587
-1.435900319,-0.563844458
0.548688953,-0.951438294
0.468031308,-0.749739075
-1.513712897,-0.839143228
0.9138436,1.511265317
-1.97233903,-0.41155375
0.521340602,-0.886548937
0.627594943,-1.185904771
0.941630141,1.353993355
0.569947678,1.070366055
-1.876633821,0.147457734
0.906121859,0.910840105
-1.374814536,0.284283947
-1.805640294,-0.967105742
0.343077566,-0.799992749
0.703805662,1.000258042
-1.684898621,-0.30564595
1.314732213,0.986149781
0.261512162,-0.260692509
0.919312102,0.823714846
-1.21795929,-0.202196743
-0.177227231,-1.026652453
0.648248616,-0.668228806
0.412067864,-0.287837844
1.015682017,1.134816672
0.679002541,-0.91489502
-1.051827471,-0.010623762
0.613065986,1.782103838
-1.50219748,-0.523089217
-1.727172933,-0.461739157
-1.609956312,-0.182100703
-1.091110207,-0.078139802
-0.010469782,-0.809130341
0.327823033,-0.807347544
1.220385032,1.195979302
-1.333286811,-0.300019374
0.879595169,1.115664913
-1.148290981,-0.30400762
-0.580197546,-1.199960185
-0.011611594,-0.784688535
0.173597241,-0.633981454
1.327385559,0.677599688
-1.934673274,0.305724721
-1.577618934,-0.27726365
0.476390003,1.214226476
-1.652375087,-0.6803981
-0.126099762,-1.043274574
-1.896070825,-0.70085502
0.574668986,0.748783693
-0.166603122,-0.831102947
0.801335496,1.222444348
1.184554259,1.4346467
1.088644277,0.646671116
-1.611585048,0.228057249
-1.575122045,-0.09612576
0.072135696,-0.696403276
-1.400542978,0.163905975
1.096077126,1.168046912
-2.543462043,-0.230898217
-1.345448747,0.251511257
-1.354786285,-0.191033167
0.183681129,-1.15827725
-1.313686774,-0.376356998
0.099901287,1.225004909
1.172255744,1.308351426
0.086539699,-0.797143714
-0.210539229,-1.134215108
0.264960239,-0.947607425
-0.255759103,-1.06266022
-0.260397574,-0.747742247
-1.917873594,0.164345714
0.930211392,0.494363307
0.447704665,-0.728779176
-1.638028691,-0.589255276
-1.957127634,-0.101251374
0.927033701,0.882514227
1.256600933,0.60828073
-1.728186318,0.084168866
0.349978797,-0.304902983
-1.51696082,-0.509131089
0.187636048,-0.554249241
0.896098086,0.835515081
-1.549688565,-0.171147821
1.215745697,1.233177285
0.203077454,-1.037849061
0.845890863,1.036152728
0.532379188,1.473628839
-0.053190441,-1.361505529
1.388197432,1.117299154
1.006963038,1.036772104
0.566818688,-1.096371758
0.868882965,1.052488742
-1.162866094,-0.558752454
0.277177679,-0.83844015
0.165632673,-0.803066074
0.38263303,-0.426832414
1.145198074,0.896590262
0.814558569,0.67533667
-1.860315201,-0.09537561
0.965640995,0.90295579
-1.498974512,-0.332540436
-0.133548901,-0.807275822
0.125415274,-1.133549064
1.060624363,1.288163579
-1.491545785,-0.202464102
1.16189032,1.28819877
0.542820329,0.75203524
0.892210651,0.992116237
-1.499320106,-0.32430667
0.316664701,-1.344829151
0.139724685,-1.220974476
-1.549972396,-0.107825842
1.238468582,1.376688041
1.255589545,0.720260983
0.255586892,-1.285297632
0.451689331,-0.559520932
1.062020571,1.034046042
0.67451908,-0.549702986
0.227596761,-1.027294685
-1.458352812,-0.049510739
0.232735008,-0.70849262
1.596795888,1.113950763
0.804761052,0.544626998
1.154925209,1.043521907
0.596327756,-1.191428969
0.028390683,-0.438293659
1.134515836,0.563263298
0.215762044,-1.04445753
1.410489866,1.028307193
1.122893016,0.580294413
0.252006882,-0.825884361
-1.285660806,-0.07390909
1.52849815,1.118224687
-0.239078584,-0.705419725
-0.257927842,-0.818250345
0.59367818,-0.45239915
0.079319095,-0.29233213
-1.272568146,0.11630577
0.669301293,1.007314811
0.347915458,-1.208228767
-2.112839925,-0.668979347
-1.629382396,-0.327182219
